id,category
10967,cs
10968,math
10969,stat
10970,math
10971,cs
10972,physics
10973,cs
10974,stat
10975,cs
10976,cs
10977,math
10978,physics
10979,cs
10980,physics
10981,cs
10982,math
10983,physics
10984,math
10985,cs
10986,math
10987,math
10988,math
10989,physics
10990,stat
10991,physics
10992,stat
10993,math
10994,physics
10995,cs
10996,physics
10997,cs
10998,cs
10999,physics
11000,cs
11001,stat
11002,stat
11003,physics
11004,physics
11005,cs
11006,cs
11007,math
11008,physics
11009,cs
11010,math
11011,stat
11012,cs
11013,cs
11014,stat
11015,physics
11016,cs
11017,math
11018,stat
11019,physics
11020,cs
11021,stat
11022,math
11023,physics
11024,math
11025,math
11026,stat
11027,cs
11028,cs
11029,math
11030,cs
11031,cs
11032,math
11033,cs
11034,cs
11035,math
11036,cs
11037,cs
11038,physics
11039,math
11040,physics
11041,cs
11042,physics
11043,math
11044,physics
11045,cs
11046,cs
11047,cs
11048,math
11049,physics
11050,math
11051,cs
11052,stat
11053,cs
11054,cs
11055,physics
11056,cs
11057,stat
11058,cs
11059,stat
11060,cs
11061,physics
11062,cs
11063,physics
11064,physics
11065,stat
11066,physics
11067,math
11068,cs
11069,math
11070,cs
11071,math
11072,math
11073,physics
11074,physics
11075,math
11076,math
11077,math
11078,math
11079,cs
11080,physics
11081,cs
11082,stat
11083,cs
11084,math
11085,stat
11086,math
11087,stat
11088,cs
11089,cs
11090,cs
11091,math
11092,stat
11093,cs
11094,math
11095,cs
11096,stat
11097,math
11098,stat
11099,math
11100,cs
11101,physics
11102,physics
11103,math
11104,physics
11105,physics
11106,physics
11107,cs
11108,cs
11109,math
11110,stat
11111,cs
11112,cs
11113,physics
11114,stat
11115,cs
11116,math
11117,stat
11118,physics
11119,math
11120,stat
11121,math
11122,math
11123,cs
11124,math
11125,stat
11126,cs
11127,math
11128,physics
11129,physics
11130,cs
11131,math
11132,math
11133,math
11134,cs
11135,cs
11136,math
11137,math
11138,cs
11139,cs
11140,cs
11141,cs
11142,math
11143,cs
11144,math
11145,cs
11146,cs
11147,cs
11148,stat
11149,physics
11150,physics
11151,physics
11152,math
11153,cs
11154,math
11155,cs
11156,stat
11157,physics
11158,cs
11159,cs
11160,physics
11161,stat
11162,cs
11163,math
11164,math
11165,physics
11166,stat
11167,cs
11168,stat
11169,cs
11170,physics
11171,cs
11172,physics
11173,math
11174,stat
11175,physics
11176,math
11177,math
11178,physics
11179,cs
11180,physics
11181,math
11182,physics
11183,cs
11184,math
11185,math
11186,cs
11187,cs
11188,cs
11189,physics
11190,stat
11191,math
11192,stat
11193,stat
11194,cs
11195,physics
11196,stat
11197,stat
11198,physics
11199,cs
11200,stat
11201,stat
11202,physics
11203,math
11204,cs
11205,physics
11206,cs
11207,math
11208,cs
11209,physics
11210,cs
11211,math
11212,cs
11213,physics
11214,math
11215,math
11216,math
11217,math
11218,cs
11219,math
11220,math
11221,physics
11222,math
11223,math
11224,math
11225,physics
11226,stat
11227,cs
11228,cs
11229,math
11230,math
11231,physics
11232,physics
11233,stat
11234,math
11235,math
11236,cs
11237,stat
11238,cs
11239,physics
11240,physics
11241,cs
11242,cs
11243,stat
11244,cs
11245,cs
11246,stat
11247,physics
11248,math
11249,physics
11250,math
11251,cs
11252,cs
11253,cs
11254,cs
11255,math
11256,math
11257,cs
11258,math
11259,physics
11260,math
11261,math
11262,cs
11263,stat
11264,physics
11265,stat
11266,math
11267,stat
11268,stat
11269,math
11270,cs
11271,physics
11272,math
11273,stat
11274,cs
11275,math
11276,stat
11277,math
11278,physics
11279,stat
11280,stat
11281,math
11282,math
11283,cs
11284,physics
11285,math
11286,math
11287,physics
11288,cs
11289,math
11290,cs
11291,physics
11292,physics
11293,physics
11294,math
11295,math
11296,physics
11297,stat
11298,physics
11299,math
11300,cs
11301,stat
11302,stat
11303,physics
11304,math
11305,math
11306,math
11307,stat
11308,physics
11309,stat
11310,math
11311,stat
11312,cs
11313,math
11314,math
11315,cs
11316,cs
11317,physics
11318,cs
11319,cs
11320,math
11321,physics
11322,physics
11323,cs
11324,cs
11325,math
11326,cs
11327,math
11328,math
11329,math
11330,math
11331,math
11332,physics
11333,stat
11334,physics
11335,cs
11336,math
11337,cs
11338,math
11339,math
11340,cs
11341,physics
11342,math
11343,stat
11344,math
11345,stat
11346,stat
11347,cs
11348,stat
11349,physics
11350,math
11351,cs
11352,cs
11353,cs
11354,math
11355,math
11356,physics
11357,physics
11358,cs
11359,stat
11360,math
11361,math
11362,math
11363,math
11364,math
11365,cs
11366,physics
11367,physics
11368,physics
11369,math
11370,math
11371,math
11372,cs
11373,stat
11374,cs
11375,cs
11376,cs
11377,cs
11378,physics
11379,cs
11380,stat
11381,physics
11382,math
11383,physics
11384,stat
11385,physics
11386,physics
11387,physics
11388,cs
11389,math
11390,cs
11391,cs
11392,physics
11393,cs
11394,cs
11395,cs
11396,cs
11397,math
11398,stat
11399,math
11400,cs
11401,stat
11402,stat
11403,cs
11404,cs
11405,stat
11406,stat
11407,cs
11408,math
11409,stat
11410,cs
11411,cs
11412,math
11413,stat
11414,cs
11415,math
11416,stat
11417,physics
11418,cs
11419,stat
11420,cs
11421,physics
11422,math
11423,cs
11424,math
11425,physics
11426,math
11427,physics
11428,physics
11429,math
11430,stat
11431,stat
11432,cs
11433,cs
11434,math
11435,math
11436,physics
11437,cs
11438,physics
11439,cs
11440,math
11441,stat
11442,physics
11443,stat
11444,math
11445,physics
11446,math
11447,stat
11448,stat
11449,physics
11450,physics
11451,math
11452,cs
11453,physics
11454,math
11455,physics
11456,cs
11457,physics
11458,math
11459,math
11460,cs
11461,cs
11462,stat
11463,cs
11464,physics
11465,stat
11466,cs
11467,stat
11468,physics
11469,math
11470,cs
11471,physics
11472,cs
11473,physics
11474,stat
11475,math
11476,math
11477,physics
11478,cs
11479,cs
11480,cs
11481,cs
11482,stat
11483,cs
11484,cs
11485,cs
11486,physics
11487,math
11488,physics
11489,cs
11490,stat
11491,math
11492,stat
11493,math
11494,physics
11495,physics
11496,math
11497,math
11498,cs
11499,physics
11500,math
11501,math
11502,physics
11503,physics
11504,physics
11505,math
11506,cs
11507,math
11508,physics
11509,math
11510,physics
11511,cs
11512,math
11513,math
11514,physics
11515,cs
11516,math
11517,cs
11518,math
11519,physics
11520,math
11521,cs
11522,cs
11523,physics
11524,physics
11525,cs
11526,physics
11527,physics
11528,cs
11529,physics
11530,stat
11531,math
11532,math
11533,cs
11534,math
11535,cs
11536,math
11537,cs
11538,cs
11539,math
11540,math
11541,cs
11542,physics
11543,physics
11544,cs
11545,math
11546,stat
11547,math
11548,physics
11549,stat
11550,math
11551,physics
11552,cs
11553,cs
11554,stat
11555,cs
11556,stat
11557,cs
11558,cs
11559,stat
11560,stat
11561,math
11562,cs
11563,cs
11564,stat
11565,math
11566,physics
11567,physics
11568,math
11569,math
11570,cs
11571,physics
11572,physics
11573,stat
11574,stat
11575,math
11576,math
11577,math
11578,cs
11579,math
11580,stat
11581,cs
11582,cs
11583,math
11584,math
11585,math
11586,math
11587,math
11588,math
11589,physics
11590,math
11591,stat
11592,cs
11593,physics
11594,physics
11595,cs
11596,math
11597,physics
11598,cs
11599,cs
11600,physics
11601,cs
11602,cs
11603,math
11604,cs
11605,stat
11606,math
11607,stat
11608,stat
11609,physics
11610,math
11611,math
11612,cs
11613,stat
11614,math
11615,math
11616,math
11617,physics
11618,physics
11619,math
11620,cs
11621,cs
11622,cs
11623,cs
11624,cs
11625,stat
11626,math
11627,stat
11628,stat
11629,cs
11630,math
11631,physics
11632,cs
11633,math
11634,physics
11635,cs
11636,cs
11637,cs
11638,math
11639,math
11640,physics
11641,cs
11642,math
11643,cs
11644,physics
11645,cs
11646,physics
11647,cs
11648,math
11649,physics
11650,math
11651,cs
11652,math
11653,cs
11654,cs
11655,stat
11656,physics
11657,math
11658,cs
11659,stat
11660,stat
11661,cs
11662,math
11663,math
11664,cs
11665,math
11666,physics
11667,cs
11668,physics
11669,cs
11670,physics
11671,math
11672,math
11673,math
11674,stat
11675,cs
11676,cs
11677,stat
11678,stat
11679,stat
11680,physics
11681,cs
11682,physics
11683,math
11684,cs
11685,stat
11686,math
11687,physics
11688,cs
11689,physics
11690,stat
11691,math
11692,stat
11693,stat
11694,stat
11695,cs
11696,math
11697,stat
11698,cs
11699,math
11700,physics
11701,physics
11702,math
11703,math
11704,math
11705,math
11706,physics
11707,math
11708,cs
11709,physics
11710,math
11711,math
11712,stat
11713,stat
11714,physics
11715,cs
11716,stat
11717,stat
11718,stat
11719,stat
11720,math
11721,cs
11722,stat
11723,math
11724,physics
11725,stat
11726,physics
11727,cs
11728,cs
11729,math
11730,physics
11731,math
11732,math
11733,physics
11734,stat
11735,physics
11736,stat
11737,math
11738,math
11739,math
11740,math
11741,physics
11742,cs
11743,math
11744,physics
11745,cs
11746,math
11747,physics
11748,cs
11749,cs
11750,stat
11751,math
11752,math
11753,stat
11754,stat
11755,math
11756,cs
11757,cs
11758,physics
11759,stat
11760,physics
11761,math
11762,physics
11763,math
11764,physics
11765,stat
11766,stat
11767,stat
11768,math
11769,cs
11770,stat
11771,physics
11772,math
11773,cs
11774,math
11775,cs
11776,physics
11777,stat
11778,cs
11779,cs
11780,cs
11781,math
11782,physics
11783,stat
11784,stat
11785,cs
11786,math
11787,physics
11788,math
11789,cs
11790,math
11791,physics
11792,physics
11793,math
11794,math
11795,physics
11796,stat
11797,cs
11798,stat
11799,cs
11800,physics
11801,cs
11802,math
11803,math
11804,cs
11805,cs
11806,math
11807,stat
11808,cs
11809,cs
11810,stat
11811,cs
11812,math
11813,cs
11814,math
11815,cs
11816,math
11817,math
11818,cs
11819,cs
11820,stat
11821,math
11822,physics
11823,physics
11824,math
11825,cs
11826,physics
11827,physics
11828,physics
11829,math
11830,math
11831,physics
11832,physics
11833,stat
11834,cs
11835,math
11836,stat
11837,physics
11838,physics
11839,cs
11840,physics
11841,stat
11842,cs
11843,cs
11844,stat
11845,math
11846,cs
11847,math
11848,physics
11849,math
11850,math
11851,stat
11852,cs
11853,math
11854,physics
11855,math
11856,math
11857,stat
11858,cs
11859,cs
11860,physics
11861,cs
11862,physics
11863,cs
11864,cs
11865,cs
11866,cs
11867,cs
11868,math
11869,stat
11870,cs
11871,physics
11872,math
11873,physics
11874,stat
11875,physics
11876,cs
11877,cs
11878,stat
11879,cs
11880,physics
11881,math
11882,cs
11883,math
11884,physics
11885,cs
11886,stat
11887,stat
11888,math
11889,physics
11890,physics
11891,math
11892,physics
11893,stat
11894,physics
11895,cs
11896,math
11897,stat
11898,math
11899,math
11900,physics
11901,physics
11902,cs
11903,math
11904,math
11905,cs
11906,physics
11907,physics
11908,math
11909,math
11910,cs
11911,cs
11912,math
11913,physics
11914,stat
11915,physics
11916,math
11917,math
11918,stat
11919,physics
11920,cs
11921,cs
11922,math
11923,stat
11924,physics
11925,cs
11926,cs
11927,math
11928,physics
11929,stat
11930,math
11931,stat
11932,stat
11933,cs
11934,cs
11935,physics
11936,math
11937,cs
11938,math
11939,cs
11940,math
11941,stat
11942,math
11943,cs
11944,math
11945,cs
11946,stat
11947,cs
11948,cs
11949,cs
11950,math
11951,cs
11952,math
11953,physics
11954,math
11955,math
11956,math
11957,cs
11958,cs
11959,physics
11960,cs
11961,physics
11962,math
11963,physics
11964,cs
11965,physics
11966,math
11967,stat
11968,math
11969,math
11970,cs
11971,math
11972,stat
11973,physics
11974,cs
11975,math
11976,stat
11977,cs
11978,cs
11979,cs
11980,math
11981,stat
11982,math
11983,math
11984,physics
11985,cs
11986,cs
11987,math
11988,cs
11989,math
11990,cs
11991,stat
11992,physics
11993,cs
11994,cs
11995,math
11996,stat
11997,stat
11998,physics
11999,cs
12000,cs
12001,math
12002,stat
12003,stat
12004,math
12005,physics
12006,math
12007,stat
12008,cs
12009,cs
12010,cs
12011,physics
12012,math
12013,math
12014,math
12015,math
12016,cs
12017,physics
12018,cs
12019,stat
12020,math
12021,math
12022,math
12023,physics
12024,math
12025,stat
12026,physics
12027,math
12028,cs
12029,math
12030,physics
12031,physics
12032,cs
12033,math
12034,physics
12035,stat
12036,physics
12037,cs
12038,math
12039,physics
12040,math
12041,cs
12042,stat
12043,math
12044,math
12045,math
12046,cs
12047,math
12048,math
12049,physics
12050,cs
12051,stat
12052,cs
12053,physics
12054,math
12055,cs
12056,stat
12057,cs
12058,stat
12059,math
12060,cs
12061,math
12062,math
12063,stat
12064,math
12065,cs
12066,stat
12067,stat
12068,math
12069,stat
12070,cs
12071,cs
12072,math
12073,math
12074,cs
12075,cs
12076,stat
12077,math
12078,stat
12079,stat
12080,cs
12081,cs
12082,cs
12083,cs
12084,math
12085,cs
12086,stat
12087,cs
12088,cs
12089,cs
12090,math
12091,cs
12092,stat
12093,stat
12094,cs
12095,math
12096,math
12097,math
12098,stat
12099,stat
12100,math
12101,physics
12102,stat
12103,math
12104,cs
12105,physics
12106,cs
12107,cs
12108,math
12109,stat
12110,stat
12111,cs
12112,cs
12113,cs
12114,math
12115,stat
12116,cs
12117,physics
12118,physics
12119,math
12120,cs
12121,cs
12122,cs
12123,physics
12124,physics
12125,physics
12126,physics
12127,physics
12128,cs
12129,cs
12130,cs
12131,math
12132,math
12133,stat
12134,math
12135,cs
12136,cs
12137,physics
12138,math
12139,math
12140,math
12141,stat
12142,cs
12143,math
12144,math
12145,physics
12146,math
12147,cs
12148,math
12149,math
12150,stat
12151,physics
12152,stat
12153,math
12154,stat
12155,math
12156,math
12157,math
12158,math
12159,cs
12160,cs
12161,stat
12162,math
12163,physics
12164,stat
12165,physics
12166,cs
12167,stat
12168,physics
12169,stat
12170,physics
12171,cs
12172,stat
12173,math
12174,math
12175,math
12176,cs
12177,physics
12178,stat
12179,cs
12180,physics
12181,cs
12182,cs
12183,cs
12184,physics
12185,cs
12186,stat
12187,stat
12188,math
12189,stat
12190,cs
12191,math
12192,math
12193,stat
12194,cs
12195,cs
12196,cs
12197,stat
12198,stat
12199,cs
12200,physics
12201,cs
12202,math
12203,cs
12204,math
12205,math
12206,math
12207,math
12208,physics
12209,math
12210,cs
12211,stat
12212,physics
12213,physics
12214,stat
12215,stat
12216,cs
12217,stat
12218,math
12219,stat
12220,physics
12221,physics
12222,math
12223,stat
12224,math
12225,math
12226,cs
12227,math
12228,stat
12229,physics
12230,cs
12231,physics
12232,stat
12233,math
12234,cs
12235,physics
12236,cs
12237,physics
12238,cs
12239,stat
12240,cs
12241,physics
12242,math
12243,cs
12244,math
12245,math
12246,cs
12247,stat
12248,cs
12249,cs
12250,cs
12251,math
12252,cs
12253,physics
12254,stat
12255,physics
12256,cs
12257,math
12258,cs
12259,math
12260,stat
12261,math
12262,physics
12263,cs
12264,cs
12265,cs
12266,physics
12267,cs
12268,cs
12269,stat
12270,math
12271,cs
12272,physics
12273,physics
12274,physics
12275,stat
12276,math
12277,math
12278,cs
12279,stat
12280,cs
12281,cs
12282,physics
12283,cs
12284,math
12285,cs
12286,stat
12287,math
12288,cs
12289,math
12290,cs
12291,math
12292,cs
12293,cs
12294,stat
12295,physics
12296,cs
12297,physics
12298,stat
12299,math
12300,cs
12301,physics
12302,stat
12303,cs
12304,cs
12305,physics
12306,cs
12307,math
12308,cs
12309,math
12310,cs
12311,physics
12312,physics
12313,cs
12314,math
12315,cs
12316,stat
12317,math
12318,cs
12319,cs
12320,physics
12321,cs
12322,math
12323,math
12324,cs
12325,physics
12326,math
12327,math
12328,physics
12329,math
12330,cs
12331,cs
12332,cs
12333,cs
12334,stat
12335,physics
12336,math
12337,math
12338,math
12339,stat
12340,cs
12341,stat
12342,stat
12343,math
12344,cs
12345,math
12346,math
12347,stat
12348,math
12349,stat
12350,math
12351,math
12352,physics
12353,cs
12354,physics
12355,cs
12356,cs
12357,cs
12358,physics
12359,cs
12360,stat
12361,cs
12362,cs
12363,physics
12364,cs
12365,math
12366,stat
12367,math
12368,physics
12369,physics
12370,math
12371,stat
12372,cs
12373,physics
12374,math
12375,cs
12376,math
12377,cs
12378,cs
12379,cs
12380,stat
12381,stat
12382,cs
12383,cs
12384,math
12385,cs
12386,math
12387,stat
12388,cs
12389,cs
12390,cs
12391,cs
12392,stat
12393,physics
12394,cs
12395,cs
12396,physics
12397,math
12398,math
12399,cs
12400,stat
12401,stat
12402,stat
12403,stat
12404,math
12405,physics
12406,math
12407,cs
12408,cs
12409,stat
12410,math
12411,physics
12412,stat
12413,math
12414,cs
12415,cs
12416,cs
12417,physics
12418,physics
12419,physics
12420,math
12421,math
12422,cs
12423,math
12424,cs
12425,physics
12426,math
12427,math
12428,math
12429,math
12430,cs
12431,cs
12432,math
12433,cs
12434,cs
12435,stat
12436,math
12437,stat
12438,stat
12439,cs
12440,cs
12441,math
12442,math
12443,math
12444,math
12445,cs
12446,physics
12447,stat
12448,math
12449,math
12450,cs
12451,physics
12452,cs
12453,cs
12454,physics
12455,stat
12456,physics
12457,math
12458,math
12459,physics
12460,stat
12461,physics
12462,cs
12463,math
12464,stat
12465,stat
12466,physics
12467,physics
12468,cs
12469,math
12470,cs
12471,physics
12472,math
12473,math
12474,cs
12475,math
12476,math
12477,math
12478,stat
12479,physics
12480,physics
12481,math
12482,physics
12483,physics
12484,physics
12485,cs
12486,stat
12487,cs
12488,math
12489,math
12490,math
12491,cs
12492,cs
12493,physics
12494,stat
12495,cs
12496,cs
12497,physics
12498,physics
12499,cs
12500,cs
12501,physics
12502,cs
12503,math
12504,cs
12505,stat
12506,math
12507,cs
12508,cs
12509,cs
12510,stat
12511,math
12512,math
12513,math
12514,cs
12515,math
12516,math
12517,stat
12518,stat
12519,cs
12520,stat
12521,cs
12522,physics
12523,stat
12524,stat
12525,cs
12526,cs
12527,stat
12528,stat
12529,cs
12530,cs
12531,cs
12532,math
12533,stat
12534,math
12535,math
12536,physics
12537,stat
12538,math
12539,cs
12540,physics
12541,stat
12542,math
12543,math
12544,cs
12545,physics
12546,math
12547,physics
12548,cs
12549,math
12550,cs
12551,physics
12552,math
12553,math
12554,cs
12555,math
12556,cs
12557,cs
12558,physics
12559,cs
12560,math
12561,physics
12562,cs
12563,math
12564,cs
12565,cs
12566,cs
12567,math
12568,stat
12569,math
12570,math
12571,cs
12572,physics
12573,math
12574,math
12575,cs
12576,math
12577,cs
12578,cs
12579,cs
12580,physics
12581,cs
12582,stat
12583,math
12584,math
12585,physics
12586,stat
12587,math
12588,stat
12589,physics
12590,cs
12591,cs
12592,math
12593,physics
12594,math
12595,math
12596,cs
12597,cs
12598,stat
12599,stat
12600,cs
12601,math
12602,math
12603,cs
12604,stat
12605,math
12606,stat
12607,math
12608,cs
12609,cs
12610,cs
12611,physics
12612,cs
12613,cs
12614,math
12615,cs
12616,cs
12617,math
12618,math
12619,physics
12620,physics
12621,math
12622,cs
12623,physics
12624,stat
12625,cs
12626,cs
12627,stat
12628,physics
12629,physics
12630,math
12631,stat
12632,math
12633,math
12634,physics
12635,cs
12636,physics
12637,stat
12638,math
12639,math
12640,cs
12641,physics
12642,cs
12643,math
12644,stat
12645,physics
12646,physics
12647,math
12648,math
12649,stat
12650,cs
12651,physics
12652,stat
12653,stat
12654,cs
12655,math
12656,physics
12657,cs
12658,physics
12659,physics
12660,physics
12661,math
12662,math
12663,stat
12664,math
12665,physics
12666,math
12667,physics
12668,math
12669,cs
12670,stat
12671,cs
12672,cs
12673,cs
12674,stat
12675,stat
12676,cs
12677,cs
12678,physics
12679,cs
12680,physics
12681,stat
12682,cs
12683,physics
12684,cs
12685,math
12686,physics
12687,math
12688,cs
12689,cs
12690,stat
12691,math
12692,stat
12693,physics
12694,math
12695,physics
12696,stat
12697,math
12698,stat
12699,cs
12700,math
12701,stat
12702,cs
12703,physics
12704,math
12705,math
12706,math
12707,stat
12708,physics
12709,cs
12710,cs
12711,stat
12712,math
12713,physics
12714,stat
12715,math
12716,cs
12717,cs
12718,math
12719,math
12720,math
12721,math
12722,physics
12723,math
12724,math
12725,physics
12726,math
12727,cs
12728,math
12729,cs
12730,physics
12731,cs
12732,math
12733,stat
12734,physics
12735,math
12736,stat
12737,math
12738,cs
12739,cs
12740,physics
12741,stat
12742,cs
12743,cs
12744,cs
12745,math
12746,cs
12747,math
12748,math
12749,cs
12750,math
12751,math
12752,math
12753,stat
12754,physics
12755,cs
12756,math
12757,cs
12758,cs
12759,math
12760,stat
12761,math
12762,math
12763,cs
12764,cs
12765,physics
12766,cs
12767,stat
12768,stat
12769,math
12770,cs
12771,cs
12772,physics
12773,physics
12774,cs
12775,stat
12776,cs
12777,cs
12778,stat
12779,math
12780,cs
12781,cs
12782,cs
12783,math
12784,math
12785,math
12786,math
12787,math
12788,math
12789,math
12790,cs
12791,physics
12792,math
12793,math
12794,math
12795,stat
12796,stat
12797,physics
12798,cs
12799,cs
12800,stat
12801,physics
12802,cs
12803,math
12804,math
12805,stat
12806,stat
12807,physics
12808,stat
12809,math
12810,physics
12811,math
12812,stat
12813,stat
12814,math
12815,math
12816,stat
12817,math
12818,cs
12819,cs
12820,math
12821,math
12822,cs
12823,physics
12824,math
12825,cs
12826,cs
12827,cs
12828,cs
12829,math
12830,physics
12831,stat
12832,physics
12833,stat
12834,math
12835,math
12836,cs
12837,stat
12838,cs
12839,stat
12840,physics
12841,physics
12842,cs
12843,physics
12844,math
12845,physics
12846,cs
12847,math
12848,cs
12849,stat
12850,stat
12851,cs
12852,cs
12853,cs
12854,cs
12855,math
12856,math
12857,stat
12858,stat
12859,physics
12860,cs
12861,math
12862,cs
12863,math
12864,math
12865,math
12866,math
12867,stat
12868,stat
12869,math
12870,math
12871,math
12872,physics
12873,stat
12874,cs
12875,physics
12876,cs
12877,math
12878,physics
12879,math
12880,cs
12881,physics
12882,stat
12883,cs
12884,cs
12885,physics
12886,math
12887,stat
12888,cs
12889,physics
12890,math
12891,stat
12892,cs
12893,cs
12894,cs
12895,physics
12896,physics
12897,math
12898,math
12899,math
12900,cs
12901,cs
12902,math
12903,physics
12904,math
12905,cs
12906,stat
12907,cs
12908,cs
12909,cs
12910,cs
12911,stat
12912,cs
12913,stat
12914,physics
12915,math
12916,cs
12917,math
12918,stat
12919,cs
12920,math
12921,cs
12922,cs
12923,physics
12924,physics
12925,math
12926,math
12927,math
12928,cs
12929,math
12930,cs
12931,cs
12932,physics
12933,math
12934,stat
12935,physics
12936,physics
12937,physics
12938,cs
12939,math
12940,cs
12941,stat
12942,cs
12943,cs
12944,math
12945,physics
12946,math
12947,cs
12948,stat
12949,cs
12950,stat
12951,cs
12952,math
12953,cs
12954,cs
12955,math
12956,cs
12957,cs
12958,cs
12959,math
12960,math
12961,math
12962,physics
12963,cs
12964,physics
12965,math
12966,cs
12967,cs
12968,stat
12969,stat
12970,stat
12971,math
12972,cs
12973,stat
12974,physics
12975,cs
12976,cs
12977,physics
12978,cs
12979,cs
12980,stat
12981,cs
12982,cs
12983,stat
12984,cs
12985,cs
12986,physics
12987,cs
12988,physics
12989,math
12990,cs
12991,math
12992,math
12993,cs
12994,physics
12995,cs
12996,physics
12997,cs
12998,math
12999,math
13000,cs
13001,cs
13002,cs
13003,cs
13004,stat
13005,math
13006,math
13007,physics
13008,cs
13009,stat
13010,cs
13011,cs
13012,cs
13013,stat
13014,stat
13015,stat
13016,stat
13017,stat
13018,cs
13019,math
13020,physics
13021,physics
13022,math
13023,cs
13024,math
13025,math
13026,cs
13027,stat
13028,physics
13029,math
13030,physics
13031,physics
13032,cs
13033,stat
13034,stat
13035,stat
13036,cs
13037,cs
13038,stat
13039,stat
13040,stat
13041,math
13042,cs
13043,physics
13044,math
13045,physics
13046,math
13047,physics
13048,math
13049,math
13050,cs
13051,math
13052,cs
13053,cs
13054,cs
13055,cs
13056,math
13057,cs
13058,math
13059,cs
13060,math
13061,physics
13062,cs
13063,physics
13064,stat
13065,math
13066,cs
13067,math
13068,physics
13069,math
13070,cs
13071,math
13072,math
13073,math
13074,stat
13075,physics
13076,cs
13077,physics
13078,physics
13079,math
13080,physics
13081,math
13082,math
13083,math
13084,physics
13085,cs
13086,math
13087,stat
13088,math
13089,stat
13090,physics
13091,physics
13092,math
13093,cs
13094,cs
13095,cs
13096,stat
13097,stat
13098,stat
13099,cs
13100,cs
13101,physics
13102,stat
13103,physics
13104,stat
13105,math
13106,cs
13107,math
13108,math
13109,math
13110,physics
13111,cs
13112,cs
13113,physics
13114,physics
13115,math
13116,stat
13117,math
13118,cs
13119,physics
13120,math
13121,stat
13122,cs
13123,math
13124,physics
13125,cs
13126,math
13127,stat
13128,math
13129,cs
13130,physics
13131,math
13132,cs
13133,cs
13134,physics
13135,physics
13136,physics
13137,math
13138,cs
13139,cs
13140,stat
13141,cs
13142,stat
13143,math
13144,cs
13145,cs
13146,cs
13147,physics
13148,cs
13149,physics
13150,physics
13151,math
13152,stat
13153,stat
13154,physics
13155,cs
13156,cs
13157,physics
13158,math
13159,physics
13160,cs
13161,cs
13162,cs
13163,cs
13164,stat
13165,cs
13166,cs
13167,stat
13168,math
13169,math
13170,physics
13171,math
13172,math
13173,math
13174,stat
13175,physics
13176,math
13177,physics
13178,stat
13179,stat
13180,cs
13181,physics
13182,cs
13183,cs
13184,physics
13185,stat
13186,cs
13187,physics
13188,physics
13189,cs
13190,cs
13191,stat
13192,cs
13193,physics
13194,cs
13195,physics
13196,math
13197,cs
13198,math
13199,math
13200,math
13201,cs
13202,cs
13203,cs
13204,stat
13205,math
13206,physics
13207,cs
13208,cs
13209,math
13210,physics
13211,stat
13212,stat
13213,cs
13214,cs
13215,physics
13216,stat
13217,cs
13218,math
13219,cs
13220,stat
13221,stat
13222,stat
13223,math
13224,physics
13225,math
13226,math
13227,physics
13228,cs
13229,math
13230,cs
13231,cs
13232,stat
13233,math
13234,stat
13235,math
13236,cs
13237,cs
13238,math
13239,stat
13240,math
13241,math
13242,physics
13243,cs
13244,math
13245,cs
13246,physics
13247,math
13248,stat
13249,cs
13250,stat
13251,stat
13252,physics
13253,physics
13254,physics
13255,physics
13256,cs
13257,math
13258,physics
13259,math
13260,stat
13261,stat
13262,cs
13263,math
13264,math
13265,math
13266,cs
13267,physics
13268,cs
13269,cs
13270,physics
13271,physics
13272,cs
13273,cs
13274,cs
13275,cs
13276,stat
13277,cs
13278,physics
13279,math
13280,physics
13281,math
13282,physics
13283,physics
13284,math
13285,physics
13286,cs
13287,stat
13288,cs
13289,physics
13290,math
13291,stat
13292,physics
13293,cs
13294,math
13295,math
13296,stat
13297,physics
13298,math
13299,math
13300,physics
13301,cs
13302,cs
13303,physics
13304,cs
13305,physics
13306,physics
13307,physics
13308,stat
13309,cs
13310,math
13311,physics
13312,math
13313,math
13314,math
13315,stat
13316,cs
13317,stat
13318,cs
13319,stat
13320,cs
13321,cs
13322,cs
13323,stat
13324,cs
13325,math
13326,math
13327,physics
13328,stat
13329,physics
13330,stat
13331,math
13332,math
13333,cs
13334,physics
13335,stat
13336,math
13337,cs
13338,math
13339,stat
13340,cs
13341,math
13342,stat
13343,math
13344,stat
13345,math
13346,cs
13347,cs
13348,cs
13349,cs
13350,math
13351,physics
13352,physics
13353,cs
13354,math
13355,math
13356,math
13357,math
13358,math
13359,math
13360,stat
13361,cs
13362,math
13363,physics
13364,math
13365,cs
13366,math
13367,stat
13368,cs
13369,math
13370,cs
13371,cs
13372,math
13373,stat
13374,physics
13375,math
13376,cs
13377,stat
13378,physics
13379,math
13380,math
13381,stat
13382,math
13383,physics
13384,stat
13385,stat
13386,physics
13387,physics
13388,physics
13389,math
13390,cs
13391,cs
13392,math
13393,cs
13394,physics
13395,physics
13396,math
13397,math
13398,physics
13399,physics
13400,physics
13401,stat
13402,math
13403,math
13404,physics
13405,math
13406,cs
13407,cs
13408,math
13409,cs
13410,cs
13411,stat
13412,physics
13413,stat
13414,math
13415,stat
13416,stat
13417,stat
13418,cs
13419,stat
13420,physics
13421,math
